"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.7727817210613e-11,0.494353151110448,0.344,0.173,3.44518128841866e-07,"2","Washc3"
2.90307209585357e-11,0.361069417486219,0.881,0.65,3.60706707909806e-07,"2","Eif3m"
3.09413686396328e-11,0.343013115746061,0.824,0.534,3.84446505347437e-07,"2","Cct5"
3.22739315627654e-11,0.448156339774112,0.413,0.219,4.0100359966736e-07,"2","Xpa"
3.28357242498284e-11,0.389011374708588,0.259,0.116,4.07983873804117e-07,"2","Got1"
3.4273108932145e-11,0.336927583356136,0.884,0.635,4.25843378481902e-07,"2","Bin2"
3.43138987377084e-11,0.430442099786042,0.382,0.197,4.26350191816027e-07,"2","Dda1"
3.56536959407499e-11,0.350989994417254,0.639,0.374,4.42997172063817e-07,"2","Luc7l3"
3.69551458297326e-11,0.352220344721755,0.615,0.359,4.59167686934427e-07,"2","Phf11b"
3.93139996602241e-11,0.311406035167988,0.86,0.61,4.88476445778284e-07,"2","Atp5o"
4.04238214628595e-11,0.352561275098315,0.76,0.459,5.02265981676029e-07,"2","Hcls1"
4.1466741318201e-11,0.333224979434516,0.42,0.213,5.15224260878647e-07,"2","Acaa1a"
4.22350495194024e-11,0.394572810206055,0.523,0.286,5.24770490278575e-07,"2","Eif2s1"
4.33095604840254e-11,0.354216221656249,0.287,0.133,5.38121289014016e-07,"2","Insl6"
4.53156059486518e-11,0.331812924053666,0.359,0.18,5.63046403911999e-07,"2","Rsu1"
4.53192355804629e-11,0.310897846901528,0.587,0.329,5.63091502087251e-07,"2","Dnajc1"
4.76980078573555e-11,0.491305242253382,0.373,0.195,5.92647747627642e-07,"2","Rgs19"
4.89830961448863e-11,0.36249663929648,0.409,0.213,6.08614969600212e-07,"2","Csnk2a2"
5.53854394741783e-11,0.344047104250527,0.665,0.395,6.88164085466666e-07,"2","Grap"
5.56945354337829e-11,0.306370432399952,0.371,0.182,6.92004602764752e-07,"2","Rae1"
5.90040363781627e-11,0.286128379945107,0.644,0.386,7.33125151998671e-07,"2","Rora"
6.17085025780411e-11,0.367813970067798,0.428,0.22,7.66728144532161e-07,"2","Acbd6"
6.25143779858832e-11,0.272440207085769,0.964,0.788,7.76741146474599e-07,"2","Ubl5"
6.2521489050549e-11,0.361980901026104,0.772,0.492,7.76829501453071e-07,"2","Ube2l3"
6.86021346793013e-11,0.256676781931774,0.556,0.303,8.52381523390318e-07,"2","Ptp4a3"
6.88235963061525e-11,0.386460610391657,0.257,0.116,8.55133184103945e-07,"2","Evi2a"
7.19372163287836e-11,0.329818228255777,0.615,0.362,8.93819912885137e-07,"2","Etfb"
7.39965747070548e-11,0.332861127393761,0.627,0.37,9.19407440735155e-07,"2","Ndufc1"
7.53262384300675e-11,0.430617346189836,0.261,0.121,9.35928512493589e-07,"2","Acot9"
7.54883751742424e-11,0.338540958625886,0.815,0.555,9.37943061539961e-07,"2","Ndufb10"
7.71637683266217e-11,0.352169837191387,0.729,0.46,9.58759821458275e-07,"2","Ssu72"
7.7255871786647e-11,0.333288425449482,0.639,0.38,9.59904206949089e-07,"2","Mrpl57"
8.09451279443657e-11,0.348205649743693,0.874,0.641,1.00574321470874e-06,"2","Ndufb9"
8.24729552813241e-11,0.547414389129011,0.321,0.161,1.02472646937045e-06,"2","Acly"
