"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.30248464309948e-26,0.765652581528404,0.633,0.437,1.72605264903542e-22,"6","Srp19"
1.41404090021648e-26,1.24702736626532,0.252,0.105,1.87388700096688e-22,"6","Ubl7"
1.43379105966339e-26,0.414778424383388,0.954,0.867,1.90005991226593e-22,"6","Tspo"
1.43449404499496e-26,1.09811284958029,0.314,0.146,1.90099150842732e-22,"6","Pfdn4"
1.47876491816909e-26,0.897010752146681,0.434,0.234,1.95965926955768e-22,"6","Cyb5r4"
2.92267047062884e-26,1.00726345802341,0.365,0.184,3.87312290767734e-22,"6","Ppp2r1a"
2.95033671187566e-26,1.06766740114411,0.33,0.158,3.90978621057763e-22,"6","Bak1"
3.15772049995615e-26,1.01982943510435,0.344,0.167,4.18461120654189e-22,"6","Lsm1"
3.71247242791815e-26,1.17960111369202,0.266,0.114,4.91976846147713e-22,"6","Rnf14"
5.42062581142535e-26,1.09309839477193,0.3,0.137,7.18341332530087e-22,"6","Maea"
6.44325696371646e-26,0.955042167235565,0.367,0.184,8.53860412831705e-22,"6","Htatip2"
6.44860293385926e-26,1.28508508085482,0.254,0.108,8.5456886079503e-22,"6","Eipr1"
7.40242204154511e-26,0.605609420358386,0.769,0.578,9.80968968945558e-22,"6","Arf1"
7.97396014403711e-26,1.12088134110264,0.293,0.133,1.0567091982878e-21,"6","Nfu1"
1.37236033566389e-25,0.962779694085389,0.37,0.188,1.81865191682178e-21,"6","Chfr"
1.40281651641326e-25,1.01580115036159,0.353,0.176,1.85901244755085e-21,"6","Becn1"
1.43259777100605e-25,1.06708595395967,0.309,0.144,1.89847856613722e-21,"6","Necap2"
1.56587949962157e-25,0.89596851931308,0.402,0.211,2.07510351289851e-21,"6","Commd7"
1.66620247744834e-25,0.705524502540575,0.623,0.412,2.20805152311454e-21,"6","Cwc15"
1.77040426309472e-25,0.958443779010743,0.414,0.226,2.34613972945312e-21,"6","Rsu1"
1.86632995609596e-25,0.886400501630435,0.439,0.244,2.47326045781836e-21,"6","March2"
2.05274702759388e-25,0.455141307848241,0.905,0.791,2.72030036096741e-21,"6","Atp5c1"
2.10692238386277e-25,0.558042865698618,0.822,0.712,2.79209354309495e-21,"6","Polr1d"
2.11233347857116e-25,0.809478840039161,0.508,0.301,2.7992643258025e-21,"6","Dctn3"
2.95377102107852e-25,0.783268269815625,0.593,0.401,3.91433735713325e-21,"6","Snx5"
3.15769768871842e-25,1.08972842383879,0.319,0.154,4.18458097708965e-21,"6","Naxe"
3.24566993735312e-25,1.04951594507549,0.309,0.145,4.30116180098035e-21,"6","Hsd17b10"
4.12321376402857e-25,0.908125732720947,0.381,0.196,5.46408288009066e-21,"6","Bcl10"
4.43641910940599e-25,1.05604448595517,0.325,0.157,5.87914260378482e-21,"6","Pop7"
4.95236355546702e-25,0.893730674626662,0.407,0.218,6.5628721837049e-21,"6","Prkag1"
6.19628277003139e-25,0.965008974491417,0.356,0.18,8.21131392684559e-21,"6","Rap1gap2"
7.03594563897296e-25,1.20728806633141,0.273,0.123,9.32403516076697e-21,"6","Mospd3"
8.78901137391421e-25,0.449501363991409,0.908,0.827,1.16471978727111e-20,"6","Sp100"
1.13857102671451e-24,0.470059096700712,0.899,0.8,1.50883432460208e-20,"6","Psmb3"
1.3598932121906e-24,0.796243435483743,0.524,0.318,1.80213048479498e-20,"6","Tbx21"
1.55460907242974e-24,0.998217160931269,0.339,0.168,2.06016794278389e-20,"6","Golga7"
1.74688368422018e-24,0.81220774125742,0.466,0.266,2.31497025832858e-20,"6","Snf8"
2.4010228920035e-24,1.0120843674416,0.339,0.169,3.18183553648303e-20,"6","Rala"
2.4262602682569e-24,0.948338392733377,0.377,0.199,3.21528010749404e-20,"6","Ufm1"
2.52955691349161e-24,0.784466646203936,0.586,0.39,3.35216882175908e-20,"6","Twf2"
3.10417768051047e-24,1.1719960530654,0.28,0.13,4.11365626221247e-20,"6","Pepd"
3.20185239542439e-24,1.11785921863352,0.289,0.135,4.24309479441641e-20,"6","Tstd3"
4.3544587160579e-24,0.904474329922911,0.413,0.228,5.77052869051993e-20,"6","Snapc5"
5.37409872996882e-24,0.851365003569021,0.436,0.244,7.12175563695467e-20,"6","Psmd14"
1.14440075718314e-23,0.711157762538144,0.552,0.344,1.51655988341909e-19,"6","Selenof"
1.23413577504893e-23,0.956030828273968,0.404,0.225,1.63547672909484e-19,"6","Ccdc124"
1.343241316585e-23,1.00371450813044,0.328,0.164,1.78006339273844e-19,"6","Mcrs1"
1.41046140399365e-23,0.5503676960136,0.78,0.622,1.86914345257239e-19,"6","Mrpl33"
1.57473620474511e-23,1.1080814660189,0.272,0.124,2.08684041852822e-19,"6","Pnpla2"
1.70134956034095e-23,1.08204320626294,0.279,0.129,2.25462843736383e-19,"6","1700025G04Rik"
1.75265861352998e-23,0.939904472658854,0.351,0.18,2.32262319464993e-19,"6","Cers2"
1.97876358086959e-23,1.01583612012419,0.31,0.151,2.62225749736838e-19,"6","Ube2v2"
2.21718119541226e-23,1.14451192254989,0.266,0.121,2.93820852016032e-19,"6","Nubp2"
2.72965873842178e-23,0.988897575552456,0.353,0.184,3.61734376015655e-19,"6","Gsap"
3.81965855439778e-23,0.801655919145562,0.494,0.302,5.06181151628794e-19,"6","Eif3d"
4.09271298434764e-23,0.717757855953359,0.552,0.351,5.42366324685749e-19,"6","Sumo1"
5.06020122871006e-23,0.968909328596485,0.34,0.174,6.70577866828657e-19,"6","Iah1"
5.4620114356305e-23,0.974048262757968,0.344,0.176,7.23825755449754e-19,"6","Vamp4"
6.25698418757746e-23,0.860190838475598,0.439,0.255,8.29175544537765e-19,"6","Wdr95"
6.90960867596404e-23,0.266945300412626,1,0.995,9.15661341738754e-19,"6","Tmsb10"
7.10819749498583e-23,0.876401077397307,0.388,0.209,9.41978332035522e-19,"6","Wbp2"
8.28750122579871e-23,0.428669878767043,0.903,0.82,1.09825966244284e-18,"6","Cox5a"
1.00068930136123e-22,0.96711296505398,0.333,0.169,1.3261134621639e-18,"6","Adrm1"
1.21694416561497e-22,1.0380234883572,0.302,0.147,1.61269440827295e-18,"6","Mlx"
1.72678552560391e-22,1.13158004102103,0.254,0.115,2.2883361785303e-18,"6","Nmb"
1.73658512618507e-22,0.367883506260152,0.952,0.877,2.30132260922045e-18,"6","Selplg"
1.94421502991835e-22,0.934779605870821,0.363,0.194,2.57647375764779e-18,"6","Samm50"
1.97957832191166e-22,0.513643144781762,0.831,0.661,2.62333719219733e-18,"6","Clta"
1.99094116429705e-22,0.743461568411406,0.496,0.298,2.63839523092645e-18,"6","Def6"
2.26686823276072e-22,0.847837534969122,0.397,0.219,3.0040537820545e-18,"6","Cstb"
2.41575601436589e-22,0.700125064384336,0.631,0.45,3.20135987023767e-18,"6","S1pr4"
2.6455436887329e-22,1.07930223735124,0.28,0.133,3.50587449630884e-18,"6","Ppp1r35"
2.81900928550545e-22,0.729519591475704,0.494,0.298,3.73575110515182e-18,"6","Mrps33"
3.05704793853046e-22,1.1052089618542,0.28,0.134,4.05119992814057e-18,"6","Gatd1"
3.12574367467999e-22,0.873621317306321,0.381,0.207,4.14223551768593e-18,"6","Psmd6"
3.20276279600002e-22,0.55918760712332,0.75,0.608,4.24430125725923e-18,"6","Atox1"
3.52191398251865e-22,0.651313459622905,0.614,0.411,4.66724040963371e-18,"6","Mdh1"
3.56328245671512e-22,0.390039806536772,0.921,0.821,4.72206191163888e-18,"6","Capzb"
3.66533949832537e-22,0.996075444125028,0.303,0.149,4.85730790318078e-18,"6","2610001J05Rik"
3.72921434000575e-22,0.951107331538677,0.339,0.175,4.94195484337562e-18,"6","Gtf2a2"
4.45623313712496e-22,0.95271523924581,0.316,0.158,5.90540015331799e-18,"6","Ric8a"
6.89398428511016e-22,0.872698739990233,0.393,0.219,9.13590797462798e-18,"6","Vta1"
7.01076719097325e-22,1.01386982106887,0.268,0.125,9.29066868147775e-18,"6","Havcr2"
7.6025975059828e-22,0.997194909945404,0.307,0.153,1.00749622149284e-17,"6","Rab18"
9.24826040421888e-22,1.11117817202495,0.261,0.121,1.22557946876709e-17,"6","Smarcd2"
9.80668148611464e-22,0.979642653346881,0.325,0.167,1.29958143053991e-17,"6","Pdcl3"
1.05840750031797e-21,0.423168453928898,0.914,0.8,1.40260161942137e-17,"6","Dnajc15"
1.31660617489914e-21,1.06473715666001,0.27,0.127,1.74476650297634e-17,"6","Taf11"
1.74938038500678e-21,1.07200036410349,0.27,0.128,2.31827888621098e-17,"6","Nudt19"
1.88308838278804e-21,0.817031595544626,0.413,0.236,2.49546872487071e-17,"6","Mpnd"
1.98611854811945e-21,0.720849176656745,0.517,0.327,2.63200429996789e-17,"6","Plgrkt"
3.36119419929458e-21,0.759778469369624,0.437,0.254,4.45425455290517e-17,"6","Lgals9"
3.41415772887074e-21,0.726602895440583,0.527,0.339,4.5244418222995e-17,"6","Gna15"
3.94716200240958e-21,0.555193323205539,0.704,0.516,5.23077908559317e-17,"6","Selenok"
4.52661523043981e-21,0.990850368132581,0.323,0.168,5.99867050337884e-17,"6","Sap30l"
4.59113089622736e-21,0.801372057667716,0.444,0.264,6.0841666636805e-17,"6","Stard10"
4.94937841094872e-21,1.11214167601608,0.252,0.117,6.55891627018924e-17,"6","Nudt16l1"
5.4035028323257e-21,0.45231399124538,0.838,0.708,7.16072195339802e-17,"6","Gnb2"
6.08434371228569e-21,0.979731555852331,0.298,0.149,8.062972287521e-17,"6","Smpdl3b"
6.4311697188669e-21,0.824222956790844,0.36,0.192,8.52258611144241e-17,"6","Pfdn2"
7.68158045329066e-21,0.731233322856523,0.451,0.268,1.01796304167008e-16,"6","Cmah"
7.90439208134593e-21,0.976591638423935,0.298,0.149,1.04749003861996e-16,"6","Rara"
9.26458947179487e-21,0.844463749228469,0.362,0.195,1.22774339680226e-16,"6","Exosc3"
9.48546791841271e-21,0.663436463971844,0.66,0.495,1.25701420854805e-16,"6","Sys1"
1.03640521411264e-20,0.356457468890517,0.952,0.869,1.37344418974207e-16,"6","Cd47"
1.08832790657321e-20,0.831469147919949,0.383,0.213,1.44225214179081e-16,"6","Psmc6"
1.23861401345585e-20,0.970819617272327,0.296,0.148,1.64141129063169e-16,"6","Ppp6c"
1.31649055278675e-20,0.98043599680426,0.302,0.153,1.744613280553e-16,"6","Smu1"
1.5791184629476e-20,1.16243383054715,0.25,0.118,2.09264778709815e-16,"6","Rras"
1.60409501003438e-20,0.89368577351896,0.344,0.184,2.12574670729755e-16,"6","Eif2a"
1.60678990612043e-20,0.980627984966216,0.287,0.142,2.1293179835908e-16,"6","Snx1"
1.69079353013392e-20,0.951617760518319,0.347,0.188,2.24063958613348e-16,"6","Anxa1"
1.78065992463468e-20,0.748141717511126,0.573,0.404,2.35973053212588e-16,"6","Gng10"
1.99028564707668e-20,0.691046590889422,0.527,0.34,2.63752653950602e-16,"6","Bin1"
2.03204212392834e-20,0.856874808066797,0.332,0.173,2.69286222262984e-16,"6","March5"
2.06238666723145e-20,0.762957768419045,0.406,0.23,2.73307481141512e-16,"6","Tmem128"
2.39077224539873e-20,0.569648901353318,0.635,0.431,3.1682513796024e-16,"6","Tmem167"
2.45468788828639e-20,0.96484292999995,0.303,0.155,3.25295238955712e-16,"6","Atp6v0d1"
2.47414794249233e-20,0.955768282289817,0.31,0.16,3.27874085339083e-16,"6","Ssr1"
3.53690560410393e-20,1.01650525151178,0.266,0.128,4.68710730655852e-16,"6","Mrpl11"
3.70699676307343e-20,0.753353786564703,0.513,0.339,4.91251211042491e-16,"6","Kxd1"
3.72475941388991e-20,1.09289289729407,0.263,0.127,4.93605117528691e-16,"6","Cnpy2"
5.40110895350833e-20,0.660296514362722,0.612,0.441,7.15754958518924e-16,"6","Mrpl58"
5.69958493689946e-20,0.620037633102008,0.608,0.421,7.55308995837916e-16,"6","Vdac2"
6.95995248690469e-20,0.552419759043526,0.647,0.448,9.22332903564609e-16,"6","Vps28"
7.41083850392081e-20,1.02432603661418,0.265,0.128,9.82084318539586e-16,"6","Ndufaf3"
7.47578798373914e-20,0.903374984161984,0.328,0.175,9.90691423605111e-16,"6","Sdhaf2"
7.85719205128257e-20,0.363702238231085,0.945,0.86,1.04123509063597e-15,"6","Eif3h"
8.54462678232125e-20,0.67079317955513,0.607,0.434,1.13233394119321e-15,"6","Sike1"
9.30087034880742e-20,0.892611817187317,0.333,0.178,1.23255133862396e-15,"6","Arl6ip5"
1.05506685727904e-19,0.872491551249837,0.347,0.19,1.39817459926619e-15,"6","Atg4d"
1.06737938583658e-19,0.714365359862247,0.448,0.268,1.41449116211063e-15,"6","Ube2k"
1.30046104305408e-19,0.321002539846752,0.965,0.923,1.72337097425527e-15,"6","Gnai2"
1.38586421170493e-19,0.994959328339657,0.272,0.134,1.83654725335137e-15,"6","Rragc"
1.64899411615914e-19,1.04695661312721,0.257,0.124,2.18524700273409e-15,"6","Vamp2"
1.67905072374223e-19,0.523434483569971,0.716,0.571,2.22507801910321e-15,"6","Psmd8"
1.74173768565443e-19,1.00543933963539,0.279,0.14,2.30815078102925e-15,"6","Ube2e1"
2.03546141427916e-19,0.576984179714698,0.661,0.475,2.69739346620274e-15,"6","Klf3"
2.32708632360996e-19,0.669492949719599,0.526,0.34,3.08385479604792e-15,"6","Ndufv2"
2.47988276468388e-19,0.915556440921046,0.309,0.161,3.28634063975908e-15,"6","Rbm7"
2.54984834324981e-19,0.510992402599863,0.771,0.643,3.37905902447465e-15,"6","Map1lc3b"
2.68580148852568e-19,0.60510056670504,0.66,0.484,3.55922413259423e-15,"6","Sf3b6"
3.31159431309304e-19,0.700960758278019,0.46,0.284,4.3885247837109e-15,"6","Txndc5"
3.5424766256855e-19,0.427766131808431,0.859,0.754,4.69449002435843e-15,"6","H2afy"
3.65789092780358e-19,0.794011024917002,0.386,0.221,4.8474370575253e-15,"6","Eva1b"
3.81615738478398e-19,0.853379260489441,0.367,0.208,5.05717176631573e-15,"6","Pfdn6"
3.99368967166887e-19,0.832159607796713,0.397,0.234,5.29243755289559e-15,"6","Dda1"
4.02416192901124e-19,0.876901455063203,0.332,0.179,5.33281938832569e-15,"6","Ndufa9"
4.08067834077182e-19,0.468723666573967,0.845,0.701,5.40771493719081e-15,"6","Itgb7"
5.0429138039506e-19,0.804323399353139,0.362,0.201,6.68286937299534e-15,"6","Med8"
6.11325843376937e-19,0.74899076323117,0.437,0.266,8.10129007643116e-15,"6","Mrpl4"
6.16537033876741e-19,1.00978682053667,0.266,0.132,8.17034877293458e-15,"6","Rnf220"
6.6915686969898e-19,0.393165843193907,0.88,0.793,8.86766683725088e-15,"6","Ostf1"
7.16775439779404e-19,0.83243161361887,0.362,0.204,9.49870812795666e-15,"6","Hscb"
7.90226866821643e-19,1.06043411704475,0.254,0.124,1.04720864391204e-14,"6","Pigt"
9.07835527755315e-19,0.720280203341686,0.444,0.272,1.20306364138134e-14,"6","Cib1"
9.44337249298571e-19,0.884952974370254,0.321,0.173,1.25143572277047e-14,"6","Commd2"
1.37285513519984e-18,1.03774613670523,0.263,0.131,1.81930762516683e-14,"6","Ldah"
1.37675884043418e-18,0.811737851450731,0.384,0.223,1.82448081534338e-14,"6","Nabp2"
1.46164485437882e-18,0.390513685978562,0.91,0.831,1.93697176102281e-14,"6","Cox6b1"
1.46770747552632e-18,0.871374780580519,0.323,0.174,1.94500594656748e-14,"6","Fam192a"
1.575177947172e-18,0.765306529126071,0.422,0.256,2.08742581559233e-14,"6","Surf1"
1.79880543344645e-18,0.333355033777559,0.951,0.89,2.38377696040323e-14,"6","Gmfg"
2.11905975691943e-18,1.01960464622248,0.252,0.124,2.80817798986963e-14,"6","Tyk2"
2.27721506529356e-18,0.443022156864185,0.838,0.739,3.01776540452703e-14,"6","Apbb1ip"
2.35058575456045e-18,0.560036736489971,0.661,0.5,3.1149962419435e-14,"6","Arpc5l"
2.52445143725291e-18,0.512800901106212,0.741,0.605,3.34540304464755e-14,"6","Smdt1"
2.52939584273712e-18,0.266685116213804,0.989,0.952,3.35195537079523e-14,"6","Laptm5"
2.64629411160694e-18,0.713957438131159,0.455,0.285,3.50686895670152e-14,"6","Ten1"
2.73948922788001e-18,0.820505626620581,0.353,0.198,3.63037112478659e-14,"6","Rab1b"
2.76768000898611e-18,0.909064232035314,0.31,0.167,3.66772954790839e-14,"6","Cops2"
3.12575193721562e-18,0.761459043809931,0.388,0.226,4.14224646719814e-14,"6","Polr2g"
3.51124541617772e-18,0.597393787366728,0.61,0.439,4.65310242551871e-14,"6","Dynlrb1"
4.12235669008451e-18,0.852924994913853,0.323,0.176,5.4629470857e-14,"6","Slc2a3"
5.95199618002272e-18,0.822630090871521,0.356,0.203,7.8875853377661e-14,"6","Polr3c"
6.39126468239518e-18,0.599152452510155,0.656,0.512,8.46970395711009e-14,"6","1810058I24Rik"
7.12133975818785e-18,0.676904060350647,0.439,0.268,9.43719944755053e-14,"6","Vdac3"
8.66147371422864e-18,0.770703704760373,0.376,0.218,1.14781849660958e-13,"6","Sh3bgrl"
1.02143852289911e-17,0.657241894011698,0.478,0.306,1.3536103305459e-13,"6","Gm17018"
1.36038665111328e-17,0.78690634627573,0.367,0.211,1.80278439005532e-13,"6","Ebpl"
1.40505093113929e-17,0.681889224756652,0.451,0.282,1.86197349394578e-13,"6","Ndufs2"
1.61541524801486e-17,1.01590067745906,0.252,0.127,2.1407482866693e-13,"6","Shkbp1"
1.62995478553595e-17,0.730669244862855,0.43,0.268,2.16001608179224e-13,"6","Med10"
1.70449052775252e-17,0.828014791476588,0.356,0.206,2.25879084737763e-13,"6","Fam117a"
1.71955517014813e-17,0.800520865744918,0.379,0.225,2.2787545114803e-13,"6","Strap"
2.11302707491106e-17,0.834522543918176,0.347,0.198,2.80018347967214e-13,"6","Arhgef3"
2.60190764030879e-17,0.254571115222758,0.97,0.929,3.44804800493721e-13,"6","Clic1"
2.80488280604517e-17,0.755907831123821,0.392,0.232,3.71703069457106e-13,"6","Svbp"
3.11503093216809e-17,0.821890057492438,0.325,0.18,4.12803899130915e-13,"6","Suds3"
3.28698092903975e-17,0.622946213088479,0.638,0.492,4.35590712716348e-13,"6","Gm19585"
3.29137843493925e-17,0.703946075234906,0.425,0.262,4.36173470198149e-13,"6","Ola1"
3.62427547104531e-17,0.817320948238985,0.319,0.176,4.80288985422925e-13,"6","Sdha"
4.00134738900193e-17,0.659207380881997,0.54,0.385,5.30258555990536e-13,"6","Cmpk1"
4.22822410979443e-17,0.914222383497543,0.305,0.168,5.60324259029958e-13,"6","Cyb561d2"
4.54952029978877e-17,0.771519125468478,0.323,0.177,6.02902430128008e-13,"6","Prmt1"
4.75200746000468e-17,0.618648736500902,0.52,0.344,6.2973602859982e-13,"6","Rer1"
5.24395018174542e-17,0.821111484866479,0.354,0.207,6.94928278084903e-13,"6","Yipf3"
5.27753147020469e-17,0.749515345173206,0.363,0.21,6.99378470431526e-13,"6","Snx20"
5.51932995546312e-17,0.752888134781791,0.376,0.222,7.31421605697973e-13,"6","4833420G17Rik"
5.79339389745163e-17,0.582824564320198,0.626,0.467,7.67740559290291e-13,"6","Tprgl"
5.97975746886456e-17,0.958900436462016,0.27,0.141,7.92437459773931e-13,"6","Glod4"
6.01455546296025e-17,0.796754493405317,0.333,0.188,7.97048889951492e-13,"6","Cdk9"
7.20910775948768e-17,0.515015501078698,0.707,0.559,9.55350960287307e-13,"6","Zyx"
8.65894124771022e-17,0.362394329048172,0.875,0.795,1.14748289414656e-12,"6","Sem1"
8.79397374368393e-17,0.638846345260847,0.485,0.316,1.16537740051299e-12,"6","Eloc"
8.93946381268866e-17,0.812307559121639,0.337,0.192,1.1846577444575e-12,"6","Dpp3"
9.64187360132637e-17,0.28083552062606,0.989,0.973,1.27774108964777e-12,"6","Ptprc"
1.22763656857962e-16,0.547984565325611,0.594,0.417,1.62686398068171e-12,"6","Lamtor4"
1.36675120531062e-16,0.957595329693943,0.265,0.138,1.81121869727763e-12,"6","Ufd1"
1.48918797884052e-16,0.785488023266696,0.362,0.213,1.97347190955945e-12,"6","Rab11a"
1.68460412405357e-16,0.773771746692602,0.34,0.194,2.23243738519579e-12,"6","Unc119"
1.75257256706994e-16,0.798413806275681,0.351,0.205,2.32250916588108e-12,"6","Kcnab2"
1.82694564670531e-16,0.54062608568282,0.668,0.535,2.42106837101388e-12,"6","Csnk2b"
1.83753867583917e-16,0.310205649572477,0.961,0.899,2.43510625322207e-12,"6","Actr3"
1.87291984946465e-16,0.816132140307188,0.303,0.165,2.48199338451055e-12,"6","Itga1"
2.56075933723645e-16,0.824247909789399,0.3,0.164,3.39351827370574e-12,"6","Iscu"
2.70152391730519e-16,0.910895063551183,0.282,0.153,3.58005949521284e-12,"6","Eif2b2"
3.17323195129587e-16,0.775008562476164,0.346,0.201,4.20516698185729e-12,"6","Trabd"
3.19887183726689e-16,0.591955353154575,0.596,0.441,4.23914495874609e-12,"6","Akr1b3"
3.47827946643799e-16,0.687359770476305,0.416,0.259,4.60941594892362e-12,"6","Ncald"
3.69630507050248e-16,0.819504176386001,0.309,0.172,4.89834347942988e-12,"6","Mrpl40"
3.89654987003101e-16,0.472130577862233,0.721,0.594,5.16370788776509e-12,"6","Nedd8"
4.45250525231371e-16,0.841160167533511,0.307,0.171,5.90045996036612e-12,"6","Acaa1a"
4.84001249578079e-16,0.661364922067137,0.464,0.304,6.4139845594087e-12,"6","Sirt7"
4.8431924198823e-16,0.526724220215754,0.647,0.489,6.41819859482803e-12,"6","Pitpna"
4.88247266532611e-16,0.932314047186089,0.256,0.133,6.47025277609016e-12,"6","Edem2"
5.16605545454871e-16,0.893247197731759,0.265,0.139,6.84605668836796e-12,"6","Poldip3"
6.04800107764843e-16,0.637592322263562,0.451,0.288,8.01481102809971e-12,"6","Eif3l"
6.12206269764457e-16,0.680330783891196,0.466,0.309,8.11295748691859e-12,"6","Ntan1"
6.19812529029303e-16,0.884780727398264,0.282,0.153,8.21375563469632e-12,"6","Rab19"
7.85050366637888e-16,0.71792554050987,0.427,0.274,1.04034874586853e-11,"6","Ssr3"
8.45704026906536e-16,0.907957531274624,0.261,0.138,1.12072697645654e-11,"6","Cops4"
9.71835464873419e-16,0.695478677950129,0.432,0.275,1.28787635805026e-11,"6","Erp29"
1.0225289093189e-15,0.735323498967729,0.34,0.197,1.35505531062941e-11,"6","Copz1"
1.07541537644698e-15,0.744290420400482,0.367,0.22,1.42514045686753e-11,"6","Adh5"
1.08020122872101e-15,0.341893886715239,0.885,0.81,1.43148266830108e-11,"6","Psmb1"
1.14336709010184e-15,0.79986375116244,0.305,0.17,1.51519006780296e-11,"6","Mea1"
1.21037484646937e-15,0.656499575991262,0.423,0.266,1.60398874654121e-11,"6","Ccndbp1"
1.64699374760683e-15,0.541227809226163,0.566,0.396,2.18259611432857e-11,"6","Chsy1"
1.70048249853445e-15,0.916454588893084,0.261,0.139,2.25347940705786e-11,"6","Fbxl6"
1.84159113272192e-15,0.754082424927021,0.358,0.215,2.44047656908309e-11,"6","Yipf1"
1.91135971057439e-15,0.781982231598737,0.325,0.187,2.53293388845318e-11,"6","Nckap1l"
1.94698292758568e-15,0.822176213233037,0.3,0.168,2.58014177563654e-11,"6","2510039O18Rik"
2.22596092420722e-15,0.625082409202988,0.556,0.403,2.9498434167594e-11,"6","Ugcg"
2.35981192384811e-15,0.712936301520749,0.369,0.222,3.12722276148352e-11,"6","Dctn2"
2.47801309758563e-15,0.784014922504458,0.291,0.16,3.28386295692048e-11,"6","Hcfc1r1"
2.50997975896106e-15,0.706871301498507,0.399,0.25,3.3262251765752e-11,"6","Pdlim2"
2.60055101072848e-15,0.569401488264843,0.533,0.369,3.44625019941738e-11,"6","Myo1g"
2.61640204857614e-15,0.812184022798307,0.317,0.183,3.4672559947731e-11,"6","Guk1"
2.74994000169916e-15,0.557882501509848,0.552,0.383,3.64422049025172e-11,"6","Psma1"
2.80776377761006e-15,0.725715435855353,0.351,0.208,3.72084855808885e-11,"6","Abhd17a"
2.88898152619645e-15,0.500608485275595,0.7,0.575,3.82847831851554e-11,"6","Cct2"
2.92997964726858e-15,0.861142028354084,0.28,0.154,3.88280902856032e-11,"6","Eef1akmt1"
3.20159005057251e-15,0.788092589147677,0.335,0.197,4.24274713501869e-11,"6","Psmc5"
4.07493997395056e-15,0.778703280280255,0.312,0.178,5.40011045347929e-11,"6","Stx16"
4.45314186164332e-15,0.73204459802582,0.351,0.21,5.90130359504973e-11,"6","Rtf2"
4.64961051116941e-15,0.469715149470109,0.952,0.899,6.1616638494017e-11,"6","H2afz"
5.19712475257718e-15,0.717165180475732,0.363,0.22,6.88722972211528e-11,"6","Cdk5rap3"
5.23263142956741e-15,0.711904712128743,0.365,0.22,6.93428317046273e-11,"6","Mob4"
7.03076505279821e-15,0.75588052864108,0.33,0.194,9.31716984796819e-11,"6","Fcf1"
7.07671830788436e-15,0.74525914880895,0.393,0.25,9.37806710160835e-11,"6","Pold4"
7.08983946922758e-15,0.631430313219979,0.374,0.224,9.39545526462039e-11,"6","Rnf7"
7.44908038940414e-15,0.650534792015715,0.459,0.306,9.87152133203837e-11,"6","Ciao2a"
8.2060618814351e-15,0.568909316322567,0.497,0.336,1.08746732052778e-10,"6","Ndfip2"
9.02781481105242e-15,0.521691361410968,0.653,0.51,1.19636601876067e-10,"6","Esd"
1.00536373571559e-14,0.314471257116291,0.901,0.846,1.33230802257029e-10,"6","Ube2d3"
1.08201712641579e-14,0.492461770252967,0.624,0.461,1.4338890959262e-10,"6","Cct8"
1.18715696024154e-14,0.355019906177166,0.829,0.751,1.57322040371209e-10,"6","Atp5f1"
1.25980701600282e-14,0.714005970702483,0.369,0.226,1.66949625760693e-10,"6","Sp140"
1.28992761368628e-14,0.706021456208644,0.337,0.198,1.70941207365706e-10,"6","Snx17"
1.34168059165654e-14,0.64722243826841,0.377,0.231,1.77799512006324e-10,"6","Smim15"
1.36059798411598e-14,0.622778958147261,0.423,0.272,1.8030644485505e-10,"6","Akirin1"
1.53963525196265e-14,0.576313003757433,0.545,0.405,2.04032463590091e-10,"6","Cript"
1.54561013124396e-14,0.761165237467989,0.312,0.181,2.0482425459245e-10,"6","Sppl3"
1.72151277848815e-14,0.706754346770958,0.363,0.222,2.28134873405249e-10,"6","Mcrip1"
1.74849573134535e-14,0.85592546872475,0.282,0.159,2.31710654317886e-10,"6","Mocs2"
1.78835844571993e-14,0.891786240603479,0.25,0.135,2.36993261226806e-10,"6","Gm36738"
1.80389604157156e-14,0.650655676429954,0.434,0.284,2.39052303429064e-10,"6","Bhlhe40"
1.84292601372182e-14,0.783561938833339,0.298,0.17,2.44224555338415e-10,"6","Smim7"
2.11983323203729e-14,0.855046666431748,0.257,0.139,2.80920299909581e-10,"6","Acot8"
2.30763313756639e-14,0.502311770071133,0.667,0.528,3.05807543390298e-10,"6","Rnasek"
3.31605307592061e-14,0.661036046465123,0.386,0.242,4.39443353620999e-10,"6","Timm17a"
3.31858461924052e-14,0.703162360107927,0.363,0.224,4.39778833741753e-10,"6","Yeats4"
3.38266484115433e-14,0.572572530413152,0.473,0.313,4.48270744749771e-10,"6","Bscl2"
3.74738251117692e-14,0.588278084782574,0.427,0.274,4.96603130381166e-10,"6","Ppil2"
3.94573435516491e-14,0.804531160736115,0.284,0.161,5.22888716746454e-10,"6","Acbd6"
4.18783749072154e-14,0.513233894723018,0.617,0.466,5.54972224270418e-10,"6","Psmd4"
4.27830472217019e-14,0.819270207161956,0.265,0.145,5.66960941781993e-10,"6","Agpat4"
4.34509850726168e-14,0.728780653100957,0.344,0.209,5.75812454182317e-10,"6","Gm2a"
4.70296923346765e-14,0.634380167217385,0.386,0.241,6.23237482819133e-10,"6","Hadhb"
5.46622302990873e-14,0.547755143123858,0.543,0.382,7.24383875923505e-10,"6","Mrps14"
